x1,x2,y,
-1.652103566,-3.05314482,2.053449789,
-0.427589744,0.748902454,1.063454711,
-3.39040878,1.909711339,0.190461193,
0.265346442,3.179287666,0.261445304,
-0.74963836,-1.217595409,5.613505063,
-3.6185562,4.323232404,-0.480862908,
-4.797501277,-2.066214096,0.105327162,
-3.234109411,-0.469600048,-0.116806211,
1.74319498,-1.006717654,0.481931726,
4.144292202,3.998222815,0.005327983,
2.319919347,-0.003850745,0.738209676,
-3.38703127,0.011440438,0.366991819,
-2.085415477,-3.046131767,0.11369536,
1.287426877,-1.336114988,-0.305253079,
1.435949424,0.752289137,-0.038414435,
3.071108465,-1.508440546,1.907004028,
-4.143806462,1.384046074,-0.278020213,
-4.287730573,3.98657832,0.002165163,
3.070056597,3.110752736,-0.308947276,
-3.269238559,-3.530669886,0.353300474,
0.428174764,-1.004260955,0.72941243,
3.284686322,-3.823027785,-0.30479837,
0.447905127,1.670670271,-0.173410995,
-3.276094757,1.057977722,0.080481333,
-1.80277057,1.244116641,0.894839213,
-4.668136533,-4.791342975,0.062240354,
-3.370015878,4.530579428,0.089233586,
3.639880552,-3.605568087,-0.035804635,
-2.809677386,-3.677716159,0.095051035,
1.633895693,-3.564799197,-0.121228256,
1.591161668,-2.414271193,-0.117852878,
2.679026452,-3.040337515,-0.275366645,
3.821742447,-3.209158327,0.100206839,
1.702037763,-4.279984507,-0.046900707,
-4.108783362,-0.919300159,-1.465950569,
1.797813683,-4.464816096,-0.157639169,
-3.932819587,-0.551691707,-0.917379493,
2.127985871,2.55991023,0.014005568,
2.006428695,-3.617039495,0.049146857,
1.977182075,-2.088977764,-0.055250041,
-1.210977579,3.443170354,0.366956539,
1.284961372,1.070886558,-0.008883995,
2.7070211,-1.105542144,-0.084925637,
-0.023112183,1.508995201,0.219422388,
0.178884733,-2.599878597,-0.364848971,
1.921700661,-2.307745929,-0.007773496,
4.782062634,-1.4363549,-9.102875238,
-1.423931356,3.462117775,1.034943229,
3.368878382,4.320872168,-0.984373976,
-1.348901229,3.137162038,1.318462197,
3.207175577,-0.651666855,-2.174192777,
-1.004958038,-4.445421789,1.342865871,
1.618181279,-2.810774375,0.063791183,
4.544563751,-1.48729192,-5.629482712,
2.405885103,-2.9489529,-0.534192961,
-2.019819187,0.143256898,0.040567044,
-3.685251476,4.939179891,1.183196722,
-4.114196233,-3.456635293,0.301003682,
-3.250162133,1.901547293,0.322640928,
3.857388931,-4.785719154,0.098762394,
-0.212917432,1.223042166,0.279846024,
3.823239454,-4.715044967,-0.002802257,
1.755612951,4.043273643,0.098736777,
-3.111868255,-3.320022375,0.175282338,
1.545600507,3.440064713,0.061380627,
-1.725927617,2.446115855,0.85517825,
-3.244153132,0.723677983,0.455231516,
-0.481927969,4.314080142,-2.726069735,
4.299036299,-3.87869994,0.220344043,
-4.968710108,-4.024252238,0.053716004,
4.109289685,1.914736811,-0.048974182,
2.723157967,-3.195604903,-0.106156888,
2.418716494,0.366851448,-0.57845295,
3.103875631,-3.707153093,0.074657473,
-0.661916146,-1.479368758,10.30247736,
-3.76356696,1.386852981,-0.336270248,
-1.855896711,-2.340992002,-0.339590959,
4.745485251,4.523050011,-0.391115403,
1.555029886,3.676324345,-0.09560474,
-1.076142933,2.378339875,-0.699392519,
-1.76718243,0.525104789,0.47722266,
-4.179891642,-3.748180546,-0.02541097,
2.416646277,-1.052683525,-0.738319085,
-1.067240085,1.545157307,-0.116116875,
4.437492548,-1.800647158,0.3669713,
3.360544978,0.934191812,0.492979856,
2.653208564,3.186195762,-0.256474267,
0.276634835,2.47864232,0.108961363,
-4.491242646,-4.524899521,-0.152999822,
-2.588117496,-3.954355323,0.140081678,
1.177965903,1.852344167,-0.198023777,
-0.109959705,4.646464262,-1.39284145,
0.398965143,4.652647326,-0.605330141,
2.012338283,4.733838532,0.319998887,
0.270480288,-4.512337656,-0.230790839,
1.350955004,-4.17178324,0.014094169,
-1.217289975,-3.978181294,0.616875644,
0.497342572,3.506559936,0.071097746,
-2.215324505,-3.661102821,-0.036052562,
-1.943987695,3.918406613,-0.25709753,
1.925556703,1.488413131,0.022853228,
-4.841453315,4.164210732,0.057881896,
-2.410866126,-1.777302125,0.021023483,
-0.490930628,0.016704768,1.843199675,
2.251363875,-2.431943171,0.45877284,
-2.578697572,0.24294622,0.163290067,
-0.536621751,-1.093856095,-1.161301612,
4.575947418,-1.759200762,-0.308458027,
-1.411410103,3.290610452,2.362251018,
2.580019262,-0.013085839,0.521102636,
0.169823007,2.92036679,-0.203866687,
-2.568112225,2.074382396,0.028582502,
1.199368991,-3.383552179,-0.121062153,
0.676578067,2.725531133,-0.52480785,
4.889629695,1.285612515,1.804359256,
-3.651347979,1.239694081,-0.227456334,
0.874827546,2.46243776,0.37042739,
-3.213606467,-0.388545036,0.584138359,
-2.626508054,-3.755810907,0.012423141,
-4.984912985,0.966937606,-0.0552539,
-0.370405359,-3.492470234,0.460271237,
0.35190101,-3.946332942,0.222921312,
-2.57441774,3.573959458,-0.05210633,
1.716567401,-0.497101978,0.149102991,
-4.610405697,0.500801004,0.099496142,
3.602898257,3.172935855,-0.018487545,
0.170485309,-1.841002944,0.3773546,
1.342602769,-2.22806034,0.026372988,
-0.33068853,-3.003649259,-0.3058145,
1.807846508,2.29463622,0.164513484,
2.708276126,2.216871968,-0.186111526,
3.373187177,4.312338515,-0.985248452,
-1.696941338,-0.574601849,3.705211221,
-3.14804459,-2.689409124,0.254383189,
-3.569688612,-1.542469166,0.78195978,
4.085628251,3.539749408,-0.004605416,
-4.954689888,0.873844412,-0.056864281,
4.190236458,-3.283280977,-0.0068965,
-4.225577472,-3.887921775,-0.138158271,
3.255406835,-2.665868959,0.369922792,
0.725910624,3.636489688,-0.524719924,
0.168345642,2.941837657,-0.16260347,
1.970303851,3.52934078,-0.000417356,
3.579541087,0.824205788,0.086549775,
3.4619968,-3.006928441,-0.397414781,
-4.680090969,2.449229741,0.077197938,
0.713843748,3.619988216,-0.443673052,
-2.427597289,4.857450801,-1.038758207,
4.357256026,2.179138459,0.340752569,
3.372533945,1.224474682,-0.388682688,
4.633411949,-4.093333547,1.358512511,
1.816198997,-2.704762845,-0.057231137,
-2.004158775,3.685309439,-0.233699645,
3.748785511,-2.598284148,-0.208140219,
-3.201574277,3.83255984,0.54499101,
0.483422105,4.958763602,-1.290647865,
-2.101758495,-4.762111494,0.022947559,
-1.874007721,-0.509206014,0.725717192,
-2.599502801,-2.555850689,-0.147697567,
-0.095339842,-1.505087495,-2.485044624,
2.327013444,0.876317547,0.570830419,
3.976716925,-0.964227836,0.554472007,
-2.229150035,-4.711111556,-0.003510583,
0.113281029,-3.380115708,-0.290357852,
-2.682679605,-0.873402128,-0.109821504,
0.560372522,0.461632196,0.393570068,
-2.727117037,4.206999623,-0.228760823,
-3.45283413,-1.738826719,0.120164978,
-3.822130166,3.689724761,0.441498644,
4.157544592,2.49306317,0.024881723,
4.146632898,-1.54455809,-0.247343957,
4.91599189,4.847940676,-7.597721037,
3.244261997,0.283487104,-0.717408058,
0.638934363,-3.10272284,0.591334303,
-4.582203136,0.834098129,-0.227928468,
-1.907988041,-2.463949595,-0.62231498,
-2.65518222,2.32040772,0.030611425,
1.660122377,-0.350625474,-0.296534286,
-4.662067589,-2.364260937,-0.090259146,
-2.178670865,2.36262011,0.065061055,
3.586836548,3.834434471,0.058187306,
1.481146643,-1.514680417,-0.202335207,
-4.607264006,-3.803192668,0.073034721,
-2.405110501,-4.441274817,-0.207815116,
-3.443591363,-1.974910817,-0.459822535,
4.638731333,3.691252972,-1.864136179,
2.315050377,2.442633806,-0.29342148,
0.443225911,-3.86999236,0.217267974,
-2.953243727,-1.848547797,-0.591458004,
4.703124785,-4.375138145,-1.451326726,
-2.835075813,-3.176638327,-0.220163496,
4.921406011,-3.268906578,0.030381874,
-4.718658266,-2.971906971,0.125750814,
2.091477878,4.895373795,0.976233135,
-3.355823297,3.624587487,0.203723423,
-4.255405948,2.718300816,0.093464762,
-4.245060427,-2.658462013,0.091731562,
-3.878149297,4.451534318,-0.409830118,
0.394986533,3.061948982,0.083666042,
-3.809536388,4.143694608,-0.622884612,
0.625294461,-0.630559286,1.913001348,
4.592514043,1.39314163,1.402557701,
2.052950646,-1.56193583,0.550590084,
-1.148084527,-1.904048205,-0.105429218,
-2.663961767,1.031837828,-0.005446201,
4.21853799,4.624635547,-0.232031593,
2.713731377,4.633487568,0.447480002,
-0.23088127,-4.325424316,-0.142459625,
-3.504629721,-3.771955394,-0.050027049,
-4.915449704,1.165674652,0.016241813,
-2.96848349,3.195203151,-0.58825215,
-2.0146885,-2.643962975,-0.159205354,
0.885661883,-4.440936187,-0.632667984,
-3.125380666,4.24998529,-1.157996379,
-3.503644395,-1.558938063,0.706918977,
-4.02923852,-4.617899076,0.249108352,
3.959159124,0.277680944,0.213677029,
-4.204783802,-0.752325313,-0.981928883,
-0.463626624,4.647500079,2.803181464,
-0.046207049,-0.927429871,2.540083393,
-3.672400844,-3.172079386,-0.184955181,
-1.56887896,0.668704281,-1.476170751,
-2.966322253,-2.337953752,0.229175078,
-0.737397548,-4.039395656,-2.464540765,
1.129158624,1.675654529,-0.191072883,
4.956046938,3.502523944,0.346069412,
-1.249378376,-4.704318662,-0.071068808,
-2.907310267,3.763025134,0.581549233,
4.960512406,-1.518067175,-5.802278199,
-1.591077884,-0.504779051,1.910330174,
-3.431898773,-1.734959827,0.142086635,
0.661927806,2.184747781,0.46333685,
3.572170663,1.928176836,0.054351951,
-4.964824155,3.593827883,-0.024992382,
-1.563763154,-3.890739995,1.681463798,
-1.682904161,-1.705445822,-1.831034819,
4.759351022,-1.903201348,3.463260516,
0.992255624,1.58698326,-0.0724102,
-2.415857327,0.156326591,0.080980879,
0.002686038,-1.371199869,-2.572430332,
-4.289471899,2.743258505,0.049250241,
-1.182927744,-1.381963848,-1.232209351,
-2.632540552,-2.188297659,0.077303465,
0.835875477,-0.637727977,2.560041087,
-3.529595742,4.001780754,-0.023304205,
-2.287535271,2.991606857,-0.019059576,
-3.334794121,-1.969084119,-0.656902333,
-1.49619142,3.08781985,1.058796508,
-3.899480242,3.346671114,-0.528374912,
-2.193592585,-4.953485808,0.076059478,
-4.73834195,4.039314995,0.045146749,
-2.067572919,1.484874863,0.056142891,
-0.257376729,3.454394887,0.093273685,
-2.936622183,2.185540404,-0.389758667,
2.044813476,2.809170357,0.129231843,
2.968472723,4.230360053,-0.699160918,
-2.610865367,-0.41704592,-0.081191014,
-2.841120348,-1.037730533,-0.712114509,
-2.345102254,-2.129005298,0.307810995,
-1.654977668,-0.614046795,5.423753991,
-2.375860695,0.732019499,-0.232904462,
0.262609781,-0.58962085,0.69870558,
-0.499113589,-2.882996757,-1.326885739,
3.145105302,-1.817292062,-0.381324636,
0.205925638,-3.491775874,-0.289530343,
0.360000484,2.619852407,-0.092038946,
-1.265894057,4.366138093,1.867031412,
2.056788855,-3.512183198,0.148974825,
0.731799158,1.148719279,0.29059675,
-3.112420787,3.92079239,0.350866596,
-4.168320872,0.789426553,0.332632985,
-1.783596985,-4.278999314,-0.286269687,
3.641847449,4.217103183,0.112215928,
2.844757693,-0.035206515,0.434587456,
2.121113988,0.362427995,-0.354862227,
1.447303063,1.874102476,-0.030662007,
2.51423502,0.413245554,-0.42516222,
0.053662589,0.78268211,-0.684914349,
-0.063501174,2.000612065,-0.1747219,
2.109808649,-2.706730643,0.088057046,
1.480225823,2.963086064,-0.015672506,
1.233347782,-1.001513389,0.378725908,
0.70364109,3.947597465,-0.266126073,
-0.943822753,3.217266674,-2.252434708,
-1.344102697,2.079407206,0.320983542,
-4.815893686,1.645155502,-0.020594632,
1.351621054,-2.737824058,-0.003705494,
-4.125843997,-4.53661973,0.285493503,
1.584123165,3.749854086,-0.142263351,
-1.602937057,-2.890847529,1.822374628,
0.446595923,-4.77679933,0.106676452,
-2.623503073,-3.806791066,0.03949852,
-3.054325473,-0.917656061,-2.423689682,
4.324930151,4.377019061,0.602909023,
1.434285788,0.275094024,0.03922728,
2.515341994,0.228319749,-0.360059864,
-1.799900773,-0.111996082,-2.703762904,
2.347627992,1.587703853,0.062782955,
-1.200751743,1.43951827,0.330664307,
4.419000497,2.735437719,-0.614055447,
4.778891589,-2.240043961,1.121726097,
-2.715750118,1.95565407,0.048953665,
1.95572307,3.473324263,0.001968742,
3.153758682,4.735625941,2.010358391,
-3.285379067,0.546220216,-0.086019118,
-4.13371975,-0.544920678,-0.575161283,
-2.455279238,-0.669996107,0.958841603,
-4.769541998,4.372637497,0.120482338,
0.736058882,-0.002177159,-1.078277331,
1.016039092,-4.002021926,0.519662188,
0.508840385,4.808458976,-1.590140609,
2.274729436,-2.050729198,-0.922035185,
-3.265592222,-4.051250303,-0.370956065,
-3.420450695,-3.747015239,-0.022841232,
-4.394905864,0.842948923,-0.121999062,
2.976681225,2.958093507,0.120835636,
-0.391518016,-0.642545035,-2.381108369,
-0.200649528,-3.756699446,0.060799038,
-2.830322616,0.702881631,0.321584284,
-4.00561981,-0.619470094,-1.466606632,
-0.384611155,0.656043451,0.396505544,
3.926430352,2.147803459,0.118083596,
-3.045336994,0.56612123,-0.03503186,
-3.097260979,-1.519304996,2.250375008,
-0.785943177,-0.790479078,-12.99660672,
2.19131534,-1.254933467,1.066849031,
-2.147857404,-2.452022075,-0.074686541,
-4.323501108,-2.572683986,0.001963653,
-1.531137918,3.682821448,-2.091210888,
4.646224736,-0.45773813,0.045804239,
4.588017375,-1.097056725,0.928557995,
-0.033050492,2.239010904,0.583797361,
-0.634704895,0.314902362,-3.011961339,
-1.586662257,-2.078646655,3.769649618,
-0.837686127,-2.448829588,2.815018844,
-1.48073055,-2.55155208,-2.436346162,
-0.676375981,1.972801821,1.07697152,
2.687015794,1.962552768,0.109403172,
-0.410271267,-3.12865087,-0.715049511,
0.79432502,1.163405258,0.368644302,
3.900122244,-2.185607199,0.239053167,
4.97961811,1.714906889,-1.036242696,
3.818879313,-0.659493785,0.920373902,
4.849738908,0.872856325,-2.417511856,
-1.471830913,1.300545733,2.038998778,
-3.834728497,2.904148614,0.269914867,
-2.457054059,-4.166956266,0.099324206,
2.67644592,-2.788329853,-0.066648943,
3.990513991,2.177776642,0.108078138,
-0.795332255,-2.433609593,2.765279107,
-4.480193442,3.63354964,-0.124514466,
-2.798283472,4.700220503,0.869111962,
-0.810240032,4.961270553,9.865692077,
-2.054013239,-1.654438516,-0.270055706,
-2.218473499,1.965593831,-0.042373369,
3.529481097,3.98815477,0.003654733,
3.521477054,2.323182854,-0.192254998,
4.940270333,4.233803902,3.259278719,
-2.009298336,-0.635157705,0.754313849,
-3.360778807,-0.517096306,-0.359176648,
-1.319856436,-1.806554941,0.787011166,
1.230569163,0.106437134,-0.029632625,
-0.310537762,1.75238042,0.109216295,
-2.771542535,-4.296306024,0.076994512,
-3.196898615,-1.291616815,1.678225576,
-1.203995441,-1.265130566,-1.481507253,
-4.18394139,-0.559625787,-0.502131236,
2.847321083,-0.923941214,-0.925539758,
-0.316062464,-0.255189029,0.43278715,
-1.672570673,1.212702134,1.260630175,
1.83698356,0.661708751,-0.100324564,
-2.870690622,-1.564682475,1.42451733,
0.309975653,2.001676623,-0.063211152,
-3.19485709,0.904347253,0.552535902,
3.88438082,2.524026227,0.038571103,
0.171671323,-4.668083238,-0.109812328,
-2.254620028,0.456359866,0.104625641,
4.291451909,1.790045598,-0.239694208,
1.091319513,-2.024067802,0.800816774,
-1.09464764,-3.719066487,0.045359064,
-0.502570432,-0.682502666,-6.197370543,
-0.989002887,-4.131196518,-0.976721999,
2.002581456,-4.717319369,-0.000173183,
-3.172132922,1.651383166,0.257287882,
1.504056761,-1.084039104,0.057546384,
-1.981770642,-4.048353006,0.262117152,
-3.055271597,-2.960793813,-0.694864955,
-0.547931692,-1.526981602,6.956981094,
0.597066852,2.742875425,-0.445016851,
-0.312011294,2.88725244,0.092801459,
2.950235943,-4.178149001,-0.113624886,
3.292427299,4.486355907,-0.2234175,
3.899617553,4.637830923,-0.478784338,
-1.7173399,3.125718384,1.077221348,
-0.145007679,-2.506275712,-0.662876262,
4.769751364,2.352324362,1.958082451,
-3.561637372,-0.045675625,0.426086845,
-4.482292981,4.736405426,-0.61269049,
4.901879561,2.447235467,1.083130123,
-1.462939943,2.279234914,2.026526606,
-3.245731372,4.487428229,-0.164135582,
0.307237462,-1.591464139,-0.712764308,
3.833742425,-4.230778656,0.00837401,
2.923482994,-0.108925162,0.759550889,
3.618413293,-3.532533995,-0.010811717,
-0.387038804,3.209778859,-0.705450969,
2.123281339,-0.180438881,0.807723727,
2.900074294,3.225384813,-0.313701535,
-1.342263916,-1.972245093,3.281297981,
2.600708469,-2.784217102,-0.075010299,
0.132468388,-1.315084607,-1.606018373,
-4.998578409,4.428571032,0.094367801,
-4.203878834,-0.741890747,-0.976418392,
-1.161297152,-1.670190801,-0.125074074,
-4.905421983,3.156493672,0.026555366,
-0.303710978,0.747029275,0.096935645,
0.710105019,-0.1633969,-1.926274157,
4.03445092,-4.25758114,-0.014379543,
3.126120892,-3.922105559,-0.491571383,
-4.283815731,1.458737418,-0.041690331,
1.0588925,2.665019842,-0.275971511,
1.312652702,-1.915747846,0.10066514,
0.983636579,-2.607290678,-0.567892528,
0.648456679,1.185767053,0.375927082,
1.075755576,-2.135050862,0.637039707,
-4.330714614,-1.698921356,-0.011732154,
-0.307004939,4.970711657,0.383842534,
4.099130192,-3.773600961,0.018609429,
-1.262128572,-3.458240395,-0.884317313,
4.824792552,-1.473033848,-8.702625589,
-4.336128596,1.64487291,-0.008143745,
0.769496202,-1.976768247,1.485619878,
-2.072519107,-4.06965624,0.093485873,
-2.882883714,0.776219175,0.538065494,
-3.692099759,-2.771026852,-0.046935755,
-4.45792985,-1.650260779,-0.32413016,
-3.429863248,-2.318174494,0.055998294,
3.79312067,-2.877440318,0.203729029,
3.133971087,0.838010968,0.685651986,
1.560883128,-1.749023642,-0.03820922,
-0.610800862,-4.732326117,-0.210124777,
2.421968307,-4.001012139,-0.446567795,
-3.13940709,-0.292105376,1.354479742,
-3.163352169,0.038313498,0.552188021,
-3.702950969,-3.387293485,0.205097552,
-3.985575548,-1.011704086,-1.173194036,
-4.566794315,0.868506378,-0.22306736,
4.336208841,-0.345461755,-0.737805687,
0.096256791,-2.883634469,0.446265454,
3.022535407,4.882129623,1.802171392,
2.208687402,1.556640684,-0.023743386,
2.134517251,-3.227061225,-0.089140577,
4.428408347,-3.432024204,-0.623920093,
3.301133665,-1.613348493,1.513222741,
-4.379888188,-3.619149381,-0.048129436,
-4.818716248,3.727414487,-0.050369142,
4.392433195,-3.704906545,-0.096897468,
4.434913242,-1.141917743,-0.368947374,
-3.678280497,-4.923253825,-0.277356849,
-4.74368469,3.286586811,0.10660397,
3.150865904,-2.068558034,-1.085223353,
-3.901875967,-1.872008842,-0.644557759,
0.699597566,2.947820845,-0.264753138,
-2.107708635,3.099212897,0.045744595,
-4.223141603,3.740155498,0.205593876,
0.337687721,-1.865749867,0.299490898,
1.9028712,-4.516473403,-0.070868557,
2.249350761,-2.256495007,-0.161143122,
1.929310728,1.192224715,0.028843748,
-3.751928389,-0.155649064,1.019867673,
-4.56917595,0.218231887,0.161579582,
-3.921423743,-3.031698593,-0.573386563,
4.5693108,-1.962887291,2.975087212,
-3.91858927,1.492770526,-0.209909185,
4.652593752,3.55337938,-0.302200689,
-2.086570811,-1.610193627,-0.260457672,
-4.293824032,-2.069579458,-0.097544553,
-4.105576801,-3.925205098,-0.334330311,
1.620508378,0.407731304,0.163545315,
-0.038335318,2.222658112,0.558494513,
2.646394305,-4.460372787,0.232909301,
0.304100094,-0.85875076,1.117689456,
0.035019394,2.49238836,0.205788693,
4.460569678,3.431607131,0.672302075,
-1.263036877,-1.009704219,2.63040286,
4.258684247,-4.293022682,-0.06203394,
4.429087389,-3.660236376,-0.319141096,
2.478906534,2.783261764,0.367743957,
-3.807771453,2.833228604,0.351706272,
3.046384053,1.364973795,-0.424347644,
0.868465551,2.588039304,-0.154833011,
-4.66045521,2.908703416,-0.086273062,
0.240442631,-0.60863231,0.852551891,
1.600702419,2.679225102,-0.087584325,
-2.392841518,3.034975746,0.035273579,
-3.868100448,1.154499421,-0.20620818,
-4.53205894,2.162804127,0.120211606,
-1.784872581,-1.045998561,1.977531078,
3.057157559,-3.389164484,0.305069235,
-0.858803889,-4.447581969,2.235713346,
1.172005158,-1.957282452,0.467527837,
-4.136901054,-0.719016144,-1.438557514,
-0.047221982,0.561095673,0.064368337,
-2.695509899,4.901791569,0.215976576,
0.84830007,-2.489318393,-0.873488258,
0.070410837,-2.286415642,0.034218956,
2.009919558,3.025936055,-0.008140076,
3.48008658,0.340131405,-0.373400289,
3.694541943,3.083759781,0.068734625,
4.205866829,-2.822957585,0.056057795,
-3.575540382,4.342992293,-0.413122596,
-2.977625619,2.124242434,-0.255539635,
0.507696046,-0.616979967,1.181835116,
-3.863058976,4.929888276,1.851695912,
4.210396168,-2.36646249,-0.070811394,
-0.217369594,1.064303633,-0.052793553,
0.259071089,2.18713962,0.201203962,
-3.137726613,-0.09028933,1.344489515,
1.423696425,-0.259178149,-0.082331334,
1.71112431,-4.474676821,-0.168369933,
-1.761575783,-0.403070167,-1.220378172,
-4.791848493,-0.664144853,0.221531152,
0.224490455,4.98306449,-1.056044404,
2.601642545,-4.466457649,0.269562061,
0.312055297,-1.590297343,-0.711981498,
-2.149452268,3.870618736,-0.06318239,
4.411592823,-0.928431191,2.764201765,
1.562009075,2.034194573,-0.007811579,
3.758959198,3.935390827,-0.106636623,
1.603988245,-0.223078309,-0.376294235,
-1.935583179,-2.257620591,0.154526726,
2.050829463,-2.655403229,0.110134898,
0.94863949,-3.030703851,0.767014232,
-4.086419856,0.370615432,-0.487428951,
-4.895825494,4.490331467,0.009435456,
2.615889254,-0.5645399,-0.60864665,
1.733775328,-4.556269887,-0.148756708,
-1.680612885,-3.131865181,1.43142055,
3.636641176,3.327478259,0.055753406,
-0.819078099,-4.32677413,1.334833117,
3.023826598,-2.33239851,0.154109687,
-0.818274421,1.109480636,-0.414736706,
4.82370043,0.24953169,2.217809789,
-0.506440995,-4.914613104,-1.436213404,
-3.412688936,-4.237531591,0.001557851,
4.699257398,4.9891024,-6.808421086,
0.740542179,2.82596722,-0.607895053,
-3.574766899,-4.620459015,0.118734074,
-4.991782571,-3.42585356,-0.058703511,
3.458923134,-3.267398145,-0.009181482,
1.510259428,-2.690451694,-0.031283913,
1.345548639,-0.594478548,0.10655486,
2.920011556,4.410760051,-0.399629597,
3.514836818,-4.707767337,0.011917866,
-2.817839431,3.972954369,0.052903107,
1.263386687,2.7471427,-0.088393966,
-1.681718167,-3.093147342,1.707468296,
3.156832041,4.070554167,-0.45763524,
-2.743373358,-1.035168232,-0.312013346,
3.224481147,2.153810205,-0.358216675,
-3.385076744,4.881509771,1.165387009,
-3.426939488,-4.394152996,0.185951091,
2.229801222,-3.193510837,-0.218573393,
-1.054948109,-0.151451536,2.839613762,
3.277789199,-1.631574879,1.382552398,
0.254677228,-4.537114826,-0.230457761,
3.662371171,0.026565548,-0.110823264,
0.189044163,1.292615888,0.338786815,
-4.12015274,1.942676479,0.198460623,
2.179521295,2.899710326,0.2325448,
2.674576396,1.57429412,0.011583369,
-2.209764984,1.546408621,0.01044566,
3.502518021,1.146885535,-0.0963656,
0.570331898,-3.610231561,-0.308591186,
4.416260998,-4.298954449,-0.263328643,
-0.005854479,2.965724715,-0.181057797,
2.520536677,-2.739444815,0.033351157,
-1.09376957,4.259582265,-1.294256018,
1.75164762,0.129412351,0.01049926,
-2.529570037,-3.351843769,-0.101825303,
1.017072953,-3.323858038,-0.173853627,
1.750009824,3.220424778,0.210942773,
2.320586716,-4.99570756,-0.460122795,
-3.242868516,-4.545713014,0.366547529,
3.183422245,-4.359162671,0.382345425,
-1.98672408,0.573090916,0.000563683,
3.132539977,3.521131516,-0.046536107,
1.32940667,-3.441265499,-0.038740764,
-0.113980302,-2.56274391,-0.682361662,
-4.780979525,-4.033610053,0.059482608,
3.633256791,-1.765274389,-0.004291998,
-3.523528768,-0.524384368,-0.279057529,
2.141314184,-3.909942553,-0.274311825,
0.609442085,-2.464006702,-0.622490624,
-2.564315745,3.902460625,-0.130938914,
4.030207245,4.746414851,-0.431910075,
-4.494200499,1.519391326,0.050200838,
-2.038878533,-2.991519658,0.1933635,
-4.957844681,-4.748536773,0.009539606,
-1.623062381,4.05702595,1.268432193,
-1.114044335,3.622721132,0.27677831,
2.487350302,-4.643814304,0.173900885,
4.9167856,-4.857870966,1.34281196,
-1.1287042,-3.99208921,-0.259921432,
-2.428443405,-2.936888556,0.268051172,
1.244552362,1.974135664,-0.052788408,
-1.588208028,2.283127029,1.947667558,
-3.664697872,-0.508026008,-0.287245436,
4.527894954,3.669262723,-1.195570355,
4.568161235,1.871629255,-1.237798044,
-0.534266438,4.280025949,-3.600938134,
-0.091847051,3.490003698,0.200385812,
1.378824428,-1.563508988,-0.099829221,
-3.640097203,-0.771679227,-1.246687432,
-2.084406112,-1.218085001,-0.206317681,
-3.591152632,0.923089701,0.231379061,
1.12412311,-3.921955153,0.295476747,
0.635103446,1.032464845,-0.222360165,
3.323484544,2.732412897,0.454876369,
4.488233176,-0.820197719,5.217424846,
-3.073445115,-1.309397593,2.122849678,
1.037210347,-0.366045998,-0.77236731,
4.352359797,1.091911293,0.017142987,
-3.87254215,2.773777553,0.409336101,
2.390022423,-4.718133777,-0.003474483,
-3.944321541,3.899789546,0.366576378,
-1.983259265,3.783320103,-0.343368414,
3.52693139,1.785379557,0.168653981,
-2.036521033,2.108952083,0.060413024,
-1.453947714,2.640515189,-1.027252775,
0.078944777,4.928456901,-2.121610424,
2.135615071,-3.252105331,-0.039095191,
4.228222039,4.995113098,-0.443268342,
1.45229973,1.39654243,0.033607252,
-2.242827904,-2.804022811,0.043475294,
-1.267216832,2.514416482,0.241501428,
-3.602191912,3.325340048,-0.270340081,
2.571515741,-3.41181886,0.240615539,
-3.694982974,4.02894377,-0.119135138,
4.743262556,2.37693947,1.813707233,
-0.911536633,1.636642569,0.913533213,
3.703522214,-0.051742931,-0.32369238,
2.296993929,4.541367763,0.232159471,
-0.682877675,-2.397888908,2.178245887,
0.858491072,3.710352119,-0.803228716,
2.791844368,-0.431206835,0.099270286,
-1.947978084,-1.936035699,0.739791013,
-3.375909238,2.218732763,-0.241476626,
-3.659530792,4.872764421,1.184306266,
1.2069099,-0.571864203,0.412662496,
-0.690631714,-4.330876658,1.364436607,
3.240368707,1.697280487,0.412799323,
0.714882151,4.260991909,1.421415976,
-0.902087283,-1.155850803,1.758969051,
-2.503033078,-2.484097328,-0.271348757,
-0.693103875,4.304934902,-5.259607428,
3.417668659,3.722402196,0.47167655,
-3.590916583,0.458829844,-0.19567639,
2.27995053,2.439035343,-0.292723768,
-4.243139739,0.392261643,-0.166032881,
1.371071127,-4.06541015,0.026552098,
0.811014305,-1.465312792,-3.134545264,
2.115835282,-1.283860476,0.881793373,
4.027343056,0.807697548,-0.14975098,
1.684960771,2.84270236,-0.145175826,
3.555375592,4.556429607,0.0913052,
0.38172596,1.830582835,-0.219635154,
-4.270338307,0.575923901,0.001924651,
-3.062641369,-1.200540339,1.035617625,
3.03913173,-0.582805148,-1.108672812,
-1.864403184,0.907232811,-0.800775238,
3.843376555,0.369083975,0.30430898,
-2.137226053,-1.340301514,-0.269191187,
-4.261481467,-0.396136181,0.116626575,
3.067421364,-4.720394573,-0.01010966,
3.787260972,2.064195004,0.024557799,
0.749902559,-1.807995827,0.397759787,
4.962216941,-2.124755292,2.374330379,
4.666756303,3.003744687,-0.098168139,
-4.53487807,-1.506047439,-0.740733501,
0.4998787,-0.246604227,-1.0033977,
0.702763395,-0.982519482,2.066821651,
